Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,altLabel,comment,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2004/02/skos/core#notation,id,label,may_be_caused_by,may_cause
rgo:21132,allergic angiitis,,,false,,,rgo:00000,,,,,RGO:21132,RGO:21132,allergic angiitis,,
rgo:21137,total renal infarction,,,false,,,rgo:00000,,,,,RGO:21137,RGO:21137,total renal infarction,,
rgo:27187,N-acetylaspartic aciduria,,,false,,,rgo:00000,,,,,RGO:27187,RGO:27187,N-acetylaspartic aciduria,,
rgo:27188,neurofaciodigitorenal syndrome,,,false,,,rgo:00000,,,ORDO:2673,,RGO:27188,RGO:27188,neurofaciodigitorenal syndrome,,
rgo:27181,megencephalic leukoencephalopathy,,,false,,,rgo:00000,,,,,RGO:27181,RGO:27181,megencephalic leukoencephalopathy,,
rgo:27182,MPPH syndrome,,,false,,,rgo:00000,megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome,,,,RGO:27182,RGO:27182,MPPH syndrome,,
rgo:27186,multiple hemangiomatosis syndrome,,,false,,,rgo:00000,,,,,RGO:27186,RGO:27186,multiple hemangiomatosis syndrome,,
rgo:12042,du Pan syndrome,,,false,,,rgo:00000,fibular aplasia - complex brachydactyly syndrome,,SNOMEDCT:715474004|DOID:0050790,,RGO:12042,RGO:12042,du Pan syndrome,,
rgo:14021,systemic-to-pulmonary vascular shunt,,,false,,,rgo:00000,left-to-right shunt,,,,RGO:14021,RGO:14021,systemic-to-pulmonary vascular shunt,,
rgo:25625,abnormal septum pellucidum,,,false,,,rgo:00000,,,,,RGO:25625,RGO:25625,abnormal septum pellucidum,,
rgo:25622,hypothalamic hamartoblastoma syndrome,,,false,,,rgo:00000,,,,,RGO:25622,RGO:25622,hypothalamic hamartoblastoma syndrome,,
rgo:25621,hemimegalencephaly,,,false,,,rgo:00000,,,SNOMEDCT:253170008|HP:0007206|ORDO:99802,,RGO:25621,RGO:25621,hemimegalencephaly,,
rgo:25628,brachydactyly,,,false,,,rgo:00000,,,DOID:0050581|SNOMEDCT:43476002|HP:0001156,,RGO:25628,RGO:25628,brachydactyly,,
rgo:25620,encephalocele/meningocele,,,false,,,rgo:00000,,,,,RGO:25620,RGO:25620,encephalocele/meningocele,,
rgo:25623,leukodystrophy / leukoencephalopathy,,,false,,,rgo:00000,,,,,RGO:25623,RGO:25623,leukodystrophy / leukoencephalopathy,,
rgo:25627,bowed tubular bones,,,false,,,rgo:00000,,,,,RGO:25627,RGO:25627,bowed tubular bones,,
rgo:26851,Gardner-Silengo-Wachtel syndrome,,,false,,,rgo:00000,genito-palato-cardiac syndrome,,,,RGO:26851,RGO:26851,Gardner-Silengo-Wachtel syndrome,,
rgo:26852,glossopalatine ankylosis syndrome,,,false,,,rgo:00000,,,ORDO:141163|SNOMEDCT:89444000,,RGO:26852,RGO:26852,glossopalatine ankylosis syndrome,,
rgo:26854,Kaufman oculocerebrofacial syndrome,,,false,,,rgo:00000,oculocerebrofacial syndrome Kaufman type,,ORDO:2707,,RGO:26854,RGO:26854,Kaufman oculocerebrofacial syndrome,,
rgo:26853,Grant syndrome,,,false,,,rgo:00000,,,ORDO:2097,,RGO:26853,RGO:26853,Grant syndrome,,
rgo:26855,Lenz-Majewski dysplasia,,,false,,,rgo:00000,hyperostotic dwarfism|Lenz-Majewski hyperostotic dwarfism|Lenz-Majewski syndrome|Lenz-Majewski hyperostotic dysplasia,,SNOMEDCT:1393001,,RGO:26855,RGO:26855,Lenz-Majewski dysplasia,,
rgo:25599,taurodontism,,,false,,,rgo:00000,,,ICD10CM:K00.2|SNOMEDCT:51744007|HP:0000679|ORDO:3289,,RGO:25599,RGO:25599,taurodontism,,
rgo:25594,anodontia or hypodontia,,,false,,,rgo:00000,,,,,RGO:25594,RGO:25594,anodontia or hypodontia,,
rgo:25597,natal teeth,,,false,,,rgo:00000,,,SNOMEDCT:21995002|HP:0000695,,RGO:25597,RGO:25597,natal teeth,,
rgo:25598,single maxillary central incisor,,,false,,,rgo:00000,,,HP:0006315,,RGO:25598,RGO:25598,single maxillary central incisor,,
rgo:25593,Wormian bones,,,false,,,rgo:00000,multiple sutural bones|sutural bones,,SNOMEDCT:113194005|HP:0002645,,RGO:25593,RGO:25593,Wormian bones,,
rgo:25591,thick skull,,,false,,,rgo:00000,,,SNOMEDCT:248380007,,RGO:25591,RGO:25591,thick skull,,
rgo:25590,calvarial hyperostosis,,,false,,,rgo:00000,skull hyperostosis,,HP:0004490,,RGO:25590,RGO:25590,calvarial hyperostosis,,
rgo:25595,dental cyst,,,false,,,rgo:32220,,,SNOMEDCT:89988002,,RGO:25595,RGO:25595,dental cyst,,
rgo:25592,wide sutures,,,false,,,rgo:00000,,,,,RGO:25592,RGO:25592,wide sutures,,
rgo:25596,dental defect,,,false,,,rgo:00000,,,,,RGO:25596,RGO:25596,dental defect,,
rgo:16009,invasive thymoma  with pleural involvement,,,false,,,rgo:00000,,,,,RGO:16009,RGO:16009,invasive thymoma  with pleural involvement,,
rgo:30417,S-curved lower lids,,,false,,,rgo:00000,,,,,RGO:30417,RGO:30417,S-curved lower lids,,
rgo:30413,Meunke FGFR3 mutation,,,false,,,rgo:00000,,,,,RGO:30413,RGO:30413,Meunke FGFR3 mutation,,
rgo:30411,silver hair,,,false,,,rgo:00000,,,,,RGO:30411,RGO:30411,silver hair,,
rgo:30419,proptosis,,,false,,,rgo:00000,,,SNOMEDCT:18265008|DOID:9370|HP:0000520,,RGO:30419,RGO:30419,proptosis,,
rgo:30416,metopic synostosis,,,false,,,rgo:00000,,,HP:0011330,,RGO:30416,RGO:30416,metopic synostosis,,
rgo:30412,neurologic abnormality,,,false,,,rgo:00000,,,,,RGO:30412,RGO:30412,neurologic abnormality,,
rgo:30414,sagittal suture synostosis,,,false,,,rgo:00000,,,HP:0004442,,RGO:30414,RGO:30414,sagittal suture synostosis,,
rgo:30410,rudimentary auricle,,,false,,,rgo:00000,,,,,RGO:30410,RGO:30410,rudimentary auricle,,
rgo:30415,anterior dislocation of tibia,,,false,,,rgo:00000,,,,,RGO:30415,RGO:30415,anterior dislocation of tibia,,
rgo:30418,slender bones,,,false,,,rgo:00000,,,,,RGO:30418,RGO:30418,slender bones,,
rgo:13463,ventricular septal defect,,,false,,,rgo:35422,VSD,,RADLEX:RID3277|ICD10CM:Q21.0|SNOMEDCT:30288003|DOID:1657|HP:0001629|ORDO:1480|ORDO:99097,,RGO:13463,RGO:13463,ventricular septal defect,,
rgo:13462,corrected transposition of great vessels with ventricular septal defect and marked pulmonic stenosis,,,false,,,rgo:13471|rgo:13463|rgo:13327,,,,,RGO:13462,RGO:13462,corrected transposition of great vessels with ventricular septal defect and marked pulmonic stenosis,,
rgo:13466,double outlet left ventricle,,,false,,,rgo:00000,,,ICD10CM:Q20.2|SNOMEDCT:7368005|HP:0011581|ORDO:3427,,RGO:13466,RGO:13466,double outlet left ventricle,,
rgo:13468,complete transposition of great vessels,,,false,,,rgo:13415,,,SNOMEDCT:26146002,,RGO:13468,RGO:13468,complete transposition of great vessels,,
rgo:34631,arthrogryposis Christian type,,,false,,,rgo:00000,,,,,RGO:34631,RGO:34631,arthrogryposis Christian type,,
rgo:34630,adducted thumbs,,,false,,,rgo:00000,,,HP:0001181,,RGO:34630,RGO:34630,adducted thumbs,,
rgo:34638,"46,XX disorder of sex development - skeletal anomalies",,,false,,,rgo:00000,,,ORDO:2975,,RGO:34638,RGO:34638,"46,XX disorder of sex development - skeletal anomalies",,
rgo:34634,non-eruption of teeth - maxillary hypoplasia - genu valgum,,,false,,,rgo:00000,,,ORDO:2972,,RGO:34634,RGO:34634,non-eruption of teeth - maxillary hypoplasia - genu valgum,,
rgo:34639,disorder of sex development - intellectual deficit,,,false,,,rgo:00000,,,ORDO:2983,,RGO:34639,RGO:34639,disorder of sex development - intellectual deficit,,
rgo:34632,X-linked intellectual deficit - dysmorphism - cerebral atrophy,,,false,,,rgo:00000,,,ORDO:2958,,RGO:34632,RGO:34632,X-linked intellectual deficit - dysmorphism - cerebral atrophy,,
rgo:34633,progeria - short stature - pigmented nevi,,,false,,,rgo:00000,,,ORDO:2959,,RGO:34633,RGO:34633,progeria - short stature - pigmented nevi,,
rgo:34637,"46,XX disorder of sex development",,,false,,,rgo:00000,,,,,RGO:34637,RGO:34637,"46,XX disorder of sex development",,
rgo:34636,"46,XX disorder of sex development - anorectal anomalies",,,false,,,rgo:00000,,,ORDO:2973,,RGO:34636,RGO:34636,"46,XX disorder of sex development - anorectal anomalies",,
rgo:34635,non-eruption of teeth,,,false,,,rgo:00000,,,,,RGO:34635,RGO:34635,non-eruption of teeth,,
rgo:01311,ureteral colic,,,false,,,rgo:00000,,,,,RGO:01311,RGO:01311,ureteral colic,,
rgo:01312,aerophagia,,,false,,,rgo:00000,,,SNOMEDCT:30693006,,RGO:01312,RGO:01312,aerophagia,,
rgo:01319,idiopathic intestinal pseudo-obstruction,,,false,,,rgo:00000,,,,,RGO:01319,RGO:01319,idiopathic intestinal pseudo-obstruction,,
rgo:15064,castor bean lung,,,false,,,rgo:00000,,,,,RGO:15064,RGO:15064,castor bean lung,,
rgo:15067,coffee-worker lung,,,false,,,rgo:00000,,,,,RGO:15067,RGO:15067,coffee-worker lung,,
rgo:15063,building-associated extrinsic allergic alveolitis,,,false,,,rgo:00000,,,,,RGO:15063,RGO:15063,building-associated extrinsic allergic alveolitis,,
rgo:15061,basement shower extrinsic allergic alveolitis,,,false,,,rgo:00000,,,,,RGO:15061,RGO:15061,basement shower extrinsic allergic alveolitis,,
rgo:15069,fish meal-worker lung,,,false,,,rgo:00000,,,,,RGO:15069,RGO:15069,fish meal-worker lung,,
rgo:15066,cheese brusher lung,,,false,,,rgo:00000,,,,,RGO:15066,RGO:15066,cheese brusher lung,,
rgo:15065,cave explorer lung,,,false,,,rgo:00000,,,,,RGO:15065,RGO:15065,cave explorer lung,,
rgo:15062,black fat tobacco disease,,,false,,,rgo:00000,,,,,RGO:15062,RGO:15062,black fat tobacco disease,,
rgo:15068,detergent-worker lung,,,false,,,rgo:00000,,,,,RGO:15068,RGO:15068,detergent-worker lung,,
rgo:34420,laryngeal abductor paralysis - intellectual deficit,,,false,,,rgo:00000,,,ORDO:2375,,RGO:34420,RGO:34420,laryngeal abductor paralysis - intellectual deficit,,
rgo:34422,early-onset parkinsonism - intellectual deficit,,,false,,,rgo:00000,,,ORDO:2379,,RGO:34422,RGO:34422,early-onset parkinsonism - intellectual deficit,,
rgo:34421,laryngeal abductor paralysis,,,false,,,rgo:00000,,,,,RGO:34421,RGO:34421,laryngeal abductor paralysis,,
rgo:34427,thickened earlobes,,,false,,,rgo:00000,,,,,RGO:34427,RGO:34427,thickened earlobes,,
rgo:34426,thickened earlobes - conductive deafness,,,false,,,rgo:00000,,,ORDO:2405,,RGO:34426,RGO:34426,thickened earlobes - conductive deafness,,
rgo:34428,hypergonadotropic hypogonadism - cataract syndrome,,,false,,,rgo:00000,,,ORDO:2410,,RGO:34428,RGO:34428,hypergonadotropic hypogonadism - cataract syndrome,,
rgo:34424,peripheral motor neuropathy - dysautonomia,,,false,,,rgo:00000,,,ORDO:2400,,RGO:34424,RGO:34424,peripheral motor neuropathy - dysautonomia,,
rgo:34423,early-onset parkinsonism,,,false,,,rgo:00000,,,,,RGO:34423,RGO:34423,early-onset parkinsonism,,
rgo:34425,peripheral motor neuropathy,,,false,,,rgo:00000,,,SNOMEDCT:95663000|DOID:683|HP:0007178,,RGO:34425,RGO:34425,peripheral motor neuropathy,,
rgo:34429,dislocation of the hip - dysmorphism,,,false,,,rgo:00000,,,ORDO:2412,,RGO:34429,RGO:34429,dislocation of the hip - dysmorphism,,
rgo:02850,pneumatosis intestinalis,,,false,,,rgo:00000,gas in bowel wall,,RADLEX:RID4802,,RGO:02850,RGO:02850,pneumatosis intestinalis,,
rgo:02852,portal vein gas,,,false,,,rgo:00000,gas in portal vein,,,,RGO:02852,RGO:02852,portal vein gas,,
rgo:02851,pneumomediastinum with retroperitoneal extension,,,false,,,rgo:00000,,,,,RGO:02851,RGO:02851,pneumomediastinum with retroperitoneal extension,,
rgo:06390,melorheostosis,,,false,,,rgo:00000,,,SNOMEDCT:44697002|RADLEX:RID34660|DOID:4253|ORDO:2485,,RGO:06390,RGO:06390,melorheostosis,,
rgo:06396,Salla disease,,,false,,,rgo:00000,,,ORDO:309334|SNOMEDCT:87074006,,RGO:06396,RGO:06396,Salla disease,,
rgo:06391,Neu-Laxova syndrome,,,false,,,rgo:30272,,,SNOMEDCT:77817004|ORDO:2671,,RGO:06391,RGO:06391,Neu-Laxova syndrome,,
rgo:06399,Troell-Junet syndrome,,,false,,,rgo:00000,,,,,RGO:06399,RGO:06399,Troell-Junet syndrome,,
rgo:06398,trichodentoosseous dysplasia,,,false,,,rgo:00000,,,,,RGO:06398,RGO:06398,trichodentoosseous dysplasia,,
rgo:23755,idiopathic delayed growth,,,false,,,rgo:00000,,,,,RGO:23755,RGO:23755,idiopathic delayed growth,,
rgo:23751,ectopic gonadotropin production,,,false,,,rgo:00000,,,,,RGO:23751,RGO:23751,ectopic gonadotropin production,,
rgo:23754,congenital mental retardation,,,false,,,rgo:00000,,,,,RGO:23754,RGO:23754,congenital mental retardation,,
rgo:23759,hypopituitarism with growth hormone deficiency,,,false,,,rgo:00000,,,,,RGO:23759,RGO:23759,hypopituitarism with growth hormone deficiency,,
rgo:23753,congenital dwarfism,,,false,,,rgo:00000,,,,,RGO:23753,RGO:23753,congenital dwarfism,,
rgo:23757,severe constitutional disease,,,false,,,rgo:00000,,,,,RGO:23757,RGO:23757,severe constitutional disease,,
rgo:23758,chronic illness,,,false,,,rgo:00000,,,,,RGO:23758,RGO:23758,chronic illness,,
rgo:23750,acquired hyperthyroidism,,,false,,,rgo:00000,,,,,RGO:23750,RGO:23750,acquired hyperthyroidism,,
rgo:23756,familial short stature,,,false,,,rgo:00000,,,SNOMEDCT:432526008,,RGO:23756,RGO:23756,familial short stature,,
rgo:11127,Brodie abscess,,,false,,,rgo:00000,bone abscess,,SNOMEDCT:63375009|RADLEX:RID3513,,RGO:11127,RGO:11127,Brodie abscess,,
rgo:11126,lucent bone lesion with sclerotic rim,,,false,,,rgo:00000,,,,,RGO:11126,RGO:11126,lucent bone lesion with sclerotic rim,,
rgo:34609,pilodental dysplasia - refractive errors,,,false,,,rgo:00000,,,ORDO:2892,,RGO:34609,RGO:34609,pilodental dysplasia - refractive errors,,
rgo:34601,piebald trait,,,false,,,rgo:00000,,,DOID:3263,,RGO:34601,RGO:34601,piebald trait,,
rgo:34600,piebald trait - neurologic defects,,,false,,,rgo:00000,,,ORDO:2885,,RGO:34600,RGO:34600,piebald trait - neurologic defects,,
rgo:34607,pili torti - developmental delay - neurological abnormalities,,,false,,,rgo:00000,,,ORDO:2891,,RGO:34607,RGO:34607,pili torti - developmental delay - neurological abnormalities,,
rgo:34604,faciodigital anomaly,,,false,,,rgo:00000,,,,,RGO:34604,RGO:34604,faciodigital anomaly,,
rgo:34605,pili torti - onychodysplasia,,,false,,,rgo:00000,,,ORDO:2890,,RGO:34605,RGO:34605,pili torti - onychodysplasia,,
rgo:34603,Pierre Robin syndrome - faciodigital anomaly,,,false,,,rgo:00000,,,ORDO:2888,,RGO:34603,RGO:34603,Pierre Robin syndrome - faciodigital anomaly,,
rgo:34606,pili torti,,,false,,,rgo:00000,,,SNOMEDCT:17170005|HP:0003777,,RGO:34606,RGO:34606,pili torti,,
rgo:34608,neurological abnormality,,,false,,,rgo:00000,,,HP:0000707,,RGO:34608,RGO:34608,neurological abnormality,,
rgo:34602,neurologic defect,,,false,,,rgo:00000,,,,,RGO:34602,RGO:34602,neurologic defect,,
rgo:28463,giant cell tumor of the tendon sheath,,,false,,,rgo:00000,,,,,RGO:28463,RGO:28463,giant cell tumor of the tendon sheath,,
rgo:11884,surgical amputation,,,false,,,rgo:00000,,,,,RGO:11884,RGO:11884,surgical amputation,,
rgo:11882,"acquired absence of phalanx, digit, hand, or foot",,,false,,,rgo:00000,,,,,RGO:11882,RGO:11882,"acquired absence of phalanx, digit, hand, or foot",,
rgo:11880,acro-osteosclerosis,,,false,,,rgo:00000,terminal phalangeal sclerosis,,,,RGO:11880,RGO:11880,acro-osteosclerosis,,
rgo:03701,osteophyte,,,false,,,rgo:00000,osteophytes,,SNOMEDCT:88998003|ICD10CM:M25.7|RADLEX:RID5076|DOID:203,,RGO:03701,RGO:03701,osteophyte,,
rgo:03706,pericardial effusion,,,false,,,rgo:00000,,,SNOMEDCT:373945007|RADLEX:RID38588|DOID:118|HP:0001698,,RGO:03706,RGO:03706,pericardial effusion,,
rgo:03703,spinal neoplasm,,,false,,,rgo:00000,,,DOID:5612,,RGO:03703,RGO:03703,spinal neoplasm,,
rgo:03709,mediastinal tumor,,,false,,,rgo:00000,,,DOID:5559,,RGO:03709,RGO:03709,mediastinal tumor,,
rgo:03708,pericardial tumor,,,false,,,rgo:00000,,,DOID:116,,RGO:03708,RGO:03708,pericardial tumor,,
rgo:03704,spinal osteomyelitis,,,false,,,rgo:00000,,,,,RGO:03704,RGO:03704,spinal osteomyelitis,,
rgo:03705,pulmonary mass,,,false,,,rgo:00000,,,,,RGO:03705,RGO:03705,pulmonary mass,,
rgo:33911,bilateral multicystic renal dysplasia,,,false,,,rgo:03069,multicystic dysplastic kidneys|bilateral multicystic dysplastic kidneys,,ORDO:97364,,RGO:33911,RGO:33911,bilateral multicystic renal dysplasia,,
rgo:33917,dentin dysplasia type 2,,,false,,,rgo:08930,,,ORDO:99791,,RGO:33917,RGO:33917,dentin dysplasia type 2,,
rgo:33910,pontocerebellar hypoplasia type 3,,,false,,,rgo:27644,,,DOID:0060272|ORDO:97249,,RGO:33910,RGO:33910,pontocerebellar hypoplasia type 3,,
rgo:33916,dentin dysplasia type 1,,,false,,,rgo:08930,,,ORDO:99789,,RGO:33916,RGO:33916,dentin dysplasia type 1,,
rgo:22179,leiomyomatosis,,,false,,,rgo:00000,,,SNOMEDCT:75210008|DOID:5138,,RGO:22179,RGO:22179,leiomyomatosis,,
rgo:22173,neoplasm of spleen,,,false,,,rgo:00000,,,SNOMEDCT:127230005,,RGO:22173,RGO:22173,neoplasm of spleen,,
rgo:22176,normal scalloping of diaphragm,,,false,,,rgo:00000,,,,,RGO:22176,RGO:22176,normal scalloping of diaphragm,,
rgo:22174,subphrenic cyst,,,false,,,rgo:00000,,,,,RGO:22174,RGO:22174,subphrenic cyst,,
rgo:22175,atelectasis of upper lobe,,,false,,,rgo:00000,,,,,RGO:22175,RGO:22175,atelectasis of upper lobe,,
rgo:22177,phyllodes tumor,,,false,,,rgo:00000,cystosarcoma phyllodes,,SNOMEDCT:71232009|RADLEX:RID4287,,RGO:22177,RGO:22177,phyllodes tumor,,
rgo:02185,carcinoma of rectum,,,false,,,rgo:00000,,,SNOMEDCT:254582000|DOID:1993,,RGO:02185,RGO:02185,carcinoma of rectum,,
rgo:02182,adenocarcinoma of lung,,,false,,,rgo:00000,,,SNOMEDCT:254626006|DOID:3910,,RGO:02182,RGO:02182,adenocarcinoma of lung,,
rgo:02187,anaplastic carcinoma,,,false,,,rgo:00000,,,SNOMEDCT:58248003|DOID:5651,,RGO:02187,RGO:02187,anaplastic carcinoma,,
rgo:02188,carcinoma of cervix,,,false,,,rgo:00000,,,SNOMEDCT:285432005|DOID:2893,,RGO:02188,RGO:02188,carcinoma of cervix,,
rgo:10617,intrauterine gut perforation with meconium peritonitis,,,false,,,rgo:00000,,,,,RGO:10617,RGO:10617,intrauterine gut perforation with meconium peritonitis,,
rgo:10619,transverse dense metaphyseal bands,,,false,,,rgo:00000,,,,,RGO:10619,RGO:10619,transverse dense metaphyseal bands,,
rgo:18966,cervical teratoma,,,false,,,rgo:00000,,,,,RGO:18966,RGO:18966,cervical teratoma,,
rgo:21885,malpositioned endotracheal tube,,,false,,,rgo:00000,,,,,RGO:21885,RGO:21885,malpositioned endotracheal tube,,
rgo:21883,adenoid cystic carcinoma,,,false,,,rgo:00000,,,SNOMEDCT:11671000|RADLEX:RID4227,,RGO:21883,RGO:21883,adenoid cystic carcinoma,,
rgo:21882,surgically absent bronchus,,,false,,,rgo:00000,,,,,RGO:21882,RGO:21882,surgically absent bronchus,,
rgo:21884,cylindroma,,,false,,,rgo:00000,,,SNOMEDCT:302827006|HP:0031024,,RGO:21884,RGO:21884,cylindroma,,
rgo:21881,congenitally absent bronchus,,,false,,,rgo:00000,,,,,RGO:21881,RGO:21881,congenitally absent bronchus,,
rgo:21886,granular cell myoblastoma,,,false,,,rgo:00000,,,SNOMEDCT:12169001|SNOMEDCT:404035005|RADLEX:RID4437,,RGO:21886,RGO:21886,granular cell myoblastoma,,
rgo:21887,enlarged left atrium,,,false,,,rgo:00000,,,,,RGO:21887,RGO:21887,enlarged left atrium,,
rgo:06497,ectopic intradiploic glial tissue,,,false,,,rgo:00000,,,,,RGO:06497,RGO:06497,ectopic intradiploic glial tissue,,
rgo:06496,congenital fibromatosis,,,false,,,rgo:00000,,,,,RGO:06496,RGO:06496,congenital fibromatosis,,
rgo:06494,radiolucent skull lesion,,,false,,,rgo:00000,,,,,RGO:06494,RGO:06494,radiolucent skull lesion,,
rgo:22920,brevicollis,,,false,,,rgo:00000,,,,,RGO:22920,RGO:22920,brevicollis,,
rgo:22921,congenital cardiovascular disease,,,false,,,rgo:00000,,,,,RGO:22921,RGO:22921,congenital cardiovascular disease,,
rgo:22925,Möbius sequence,,,false,,,rgo:00000,,,,,RGO:22925,RGO:22925,Möbius sequence,,
rgo:22927,autosomal dominant congenital laryngomalacia,,,false,,,rgo:00000,,,ORDO:2373,,RGO:22927,RGO:22927,autosomal dominant congenital laryngomalacia,,
rgo:22923,Nager acrofacial dysostosis,,,false,,,rgo:00000,Nager syndrome,,DOID:5768,,RGO:22923,RGO:22923,Nager acrofacial dysostosis,,
rgo:22928,cardiovocal syndrome,,,false,,,rgo:00000,Ortner syndrome,,,,RGO:22928,RGO:22928,cardiovocal syndrome,,
rgo:12777,secondary osteoarthritis of the hip,,,false,,,rgo:00000,,,,,RGO:12777,RGO:12777,secondary osteoarthritis of the hip,,
rgo:12778,avascular necrosis of femoral head,,,false,,,rgo:00000,,,,,RGO:12778,RGO:12778,avascular necrosis of femoral head,,
rgo:12774,congenital bone dysplasias,,,false,,,rgo:00000,,,,,RGO:12774,RGO:12774,congenital bone dysplasias,,
rgo:17580,lower abdominal calcification,,,false,,,rgo:00000,,,,,RGO:17580,RGO:17580,lower abdominal calcification,,
rgo:21802,ergonovine,,,false,,,rgo:00000,,,SNOMEDCT:126071000,,RGO:21802,RGO:21802,ergonovine,,
rgo:21805,levoversion,,,false,,,rgo:00000,levocardia with situs inversus,,SNOMEDCT:134221003|SNOMEDCT:125254004,,RGO:21805,RGO:21805,levoversion,,
rgo:21808,mesocardia,,,false,,,rgo:00000,,,SNOMEDCT:16567006|HP:0011599|ORDO:95443,,RGO:21808,RGO:21808,mesocardia,,
rgo:21809,severe anemia,,,false,,,rgo:00000,,,,,RGO:21809,RGO:21809,severe anemia,,
rgo:21807,dextroposition,,,false,,,rgo:00000,,,,,RGO:21807,RGO:21807,dextroposition,,
rgo:21801,Maroteaux-Lamy disease,,,false,,,rgo:00000,,,SNOMEDCT:69463008,,RGO:21801,RGO:21801,Maroteaux-Lamy disease,,
rgo:15404,tracheal displacement,,,false,,,rgo:00000,displacement of trachea,,,,RGO:15404,RGO:15404,tracheal displacement,,
rgo:09927,dense subchondral zone of vertebra,,,false,,,rgo:00000,rugger jersey spine,,,,RGO:09927,RGO:09927,dense subchondral zone of vertebra,,
rgo:09929,sclerosing spondylosis in the elderly,,,false,,,rgo:00000,,,,,RGO:09929,RGO:09929,sclerosing spondylosis in the elderly,,
rgo:28140,tibial-femoral hypoplasia with hook pelvis,,,false,,,rgo:00000,,,,,RGO:28140,RGO:28140,tibial-femoral hypoplasia with hook pelvis,,
rgo:28149,anonychia-ectrodactyly syndrome,,,false,,,rgo:00000,,,,,RGO:28149,RGO:28149,anonychia-ectrodactyly syndrome,,
rgo:28148,acheiropodia,,,false,,,rgo:00000,Horn-Kolb syndrome|aleijadinhos Brazilian type|acheiropody,,SNOMEDCT:177504007|DOID:0050603|ORDO:931,,RGO:28148,RGO:28148,acheiropodia,,
rgo:30028,vertebral fusion,,,false,,,rgo:00000,,,RADLEX:RID46050|HP:0002948,,RGO:30028,RGO:30028,vertebral fusion,,
rgo:30024,abnormal crown morphology of the teeth,,,false,,,rgo:00000,,,,,RGO:30024,RGO:30024,abnormal crown morphology of the teeth,,
rgo:30029,dental anomalies,,,false,,,rgo:00000,,,HP:0000164,,RGO:30029,RGO:30029,dental anomalies,,
rgo:30021,follicular keratosis,,,false,,,rgo:00000,,,ICD10CM:E50.8|SNOMEDCT:238625005,,RGO:30021,RGO:30021,follicular keratosis,,
rgo:30026,degenerative brain disease,,,false,,,rgo:00000,,,,,RGO:30026,RGO:30026,degenerative brain disease,,
rgo:30020,moniliform hairs,,,false,,,rgo:00000,,,,,RGO:30020,RGO:30020,moniliform hairs,,
rgo:30027,polydactyly of hands and feet,,,false,,,rgo:00000,,,,,RGO:30027,RGO:30027,polydactyly of hands and feet,,
rgo:30022,koilonychia,,,false,,,rgo:00000,,,SNOMEDCT:66270006|HP:0001598,,RGO:30022,RGO:30022,koilonychia,,
rgo:00639,thiamine deficiency neuropathy,,,false,,,rgo:00000,,,SNOMEDCT:79389008,,RGO:00639,RGO:00639,thiamine deficiency neuropathy,,
rgo:19506,cystic type lymphangioma,,,false,,,rgo:00000,,,,,RGO:19506,RGO:19506,cystic type lymphangioma,,
rgo:19508,subungual keratoma,,,false,,,rgo:00000,,,,,RGO:19508,RGO:19508,subungual keratoma,,
rgo:19502,osteofibrous dysplasia,,,false,,,rgo:00000,,,,,RGO:19502,RGO:19502,osteofibrous dysplasia,,
rgo:19505,bone hemangioma,,,false,,,rgo:00000,,,DOID:6610,,RGO:19505,RGO:19505,bone hemangioma,,
rgo:19504,benign tropical ulcer,,,false,,,rgo:00000,,,,,RGO:19504,RGO:19504,benign tropical ulcer,,
rgo:08498,benign masseteric hypertrophy,,,false,,,rgo:00000,,,,,RGO:08498,RGO:08498,benign masseteric hypertrophy,,
rgo:08490,angiolipoma,,,false,,,rgo:00000,,,SNOMEDCT:73219006|RADLEX:RID4344|SNOMEDCT:404057003|DOID:3616,,RGO:08490,RGO:08490,angiolipoma,,
rgo:08493,hibernoma,,,false,,,rgo:00000,,,RADLEX:RID4349|SNOMEDCT:77027006|SNOMEDCT:404064001,,RGO:08493,RGO:08493,hibernoma,,
rgo:08491,Madelung disease,,,false,,,rgo:00000,multiple symmetric lipomatosis|Launois-Bensaude adenolipomatosis|central non-encapsulated lipomatosis|benign symmetric lipomatosis of Launois-Bensaude|benign symmetric lipomatosis|cephalothoracic lipodystrophy|familial benign cervical lipomatosis,,RADLEX:RID3866,,RGO:08491,RGO:08491,Madelung disease,,
rgo:08495,masticator space lesion,,,false,,,rgo:00000,,,,,RGO:08495,RGO:08495,masticator space lesion,,
rgo:08497,accessory parotid gland,,,false,,,rgo:00000,,,SNOMEDCT:48607003|RADLEX:RID39000,,RGO:08497,RGO:08497,accessory parotid gland,,
rgo:26708,hypogonadotropic hypogonadism,,,false,,,rgo:00000,,,DOID:0090070|SNOMEDCT:33927004|ICD10CM:E23.0|DOID:1921,,RGO:26708,RGO:26708,hypogonadotropic hypogonadism,,
rgo:26701,down-slanting palpebral fissures,,,false,,,rgo:00000,,,HP:0000494,,RGO:26701,RGO:26701,down-slanting palpebral fissures,,
